,latitude,longitude,mean_temp,annual_prcp
247,30.15,-101.1167,18.928367884374115,53885.0
248,29.8858,-97.6917,21.671066435256808,498055.0
249,26.4644,-97.7847,22.98434574704795,713578.0
250,29.98,-95.36,20.799372381496923,669281.0
251,27.1353,-98.1203,22.658259999329612,674127.0
252,29.1333,-98.1628,20.930318423541753,715910.0
253,26.0942,-97.3094,23.356481124926066,550307.0
254,29.1853,-102.9622,21.8566980129335,36458.0
255,32.5,-100.25,17.553832501296682,151085.0
256,34.1517,-99.3256,17.886659001907404,576664.0
257,30.3236,-96.1594,19.92912432598469,743010.0
258,31.7425,-95.5717,19.30625521025543,
259,28.8167,-97.85,21.602521921697107,216040.0
260,35.8333,-101.45,10.6072627404342,6172.0
261,27.5333,-99.4667,23.67197428987422,75641.0
262,33.3867,-97.7164,17.402789833606413,172460.0
263,34.64,-102.7231,13.77449807777717,380106.0
264,35.8783,-102.385,13.406830399357375,63458.0
265,30.2625,-98.6289,19.505452506124424,
266,27.7411,-98.0247,22.934162365073423,171469.0
267,30.6333,-96.4667,20.379662126719758,84687.0
268,31.435,-97.4011,18.632105029057406,878916.0
269,32.5164,-94.8914,18.627013671875,56738.0
270,32.5833,-101.0,18.41567694417015,24102.0
271,32.4667,-98.6833,17.28087277569557,30620.0
272,32.5067,-97.3444,18.61872619648475,332473.0
273,33.9167,-102.3333,14.90231320299316,160987.0
274,32.8667,-98.4333,19.03720184605661,237467.0
275,30.5108,-99.7664,18.933122824166567,238385.0
276,30.6764,-97.7208,19.681229240632817,366857.0
277,29.7392,-99.7611,19.546104810514503,218779.0
278,31.8903,-104.8078,15.032021230150615,119597.0
279,31.1831,-105.3542,15.987662700756234,116768.0
280,30.2667,-100.5667,17.15782260386601,22228.0
281,32.7017,-94.9447,18.85370058103392,
282,32.15,-94.8,19.227818506297098,
283,30.095,-98.4142,18.833974956689453,1019301.0
284,36.4414,-102.0775,13.062597837430427,410515.0
285,31.8944,-104.7978,16.246405022844957,
286,29.35,-99.1667,20.44494273637587,2595.0
287,32.2631,-96.6369,18.471105277199197,550286.0
288,29.3833,-95.0333,20.5103411259542,20759.0
289,30.2833,-101.0833,19.332989248811923,12269.0
290,30.5333,-104.05,22.208131602112676,111757.0
291,30.2061,-101.5575,19.542306451550026,255314.0
292,28.8297,-97.7133,21.4570575765761,887362.0
293,29.2667,-103.3,17.721736617568478,
294,33.6189,-95.1667,18.175522587999534,
295,27.7,-97.4333,23.49062189832755,69829.0
296,30.1831,-97.68,20.198665309413375,420164.0
297,36.2353,-102.2406,-2.19921875,332112.0
298,33.1992,-97.105,18.398423069378442,984086.0
299,30.2364,-95.4828,20.950474919793553,
300,30.4333,-93.8833,20.238819077155426,
301,26.1728,-98.0786,24.523200840006965,4922.0
302,32.6139,-96.1394,18.65457474557977,32955.0
303,28.5333,-99.3333,23.97921475497159,4290.0
304,32.3847,-94.7117,19.163362106265144,267681.0
305,31.3711,-100.4922,18.720217167688425,583747.0
306,32.5339,-96.6608,18.801803878078506,722663.0
307,34.8167,-100.3667,-0.5498046875,9320.0
308,29.5811,-103.3539,23.27408614813113,721.0
309,30.5347,-94.4456,19.75073031467972,335251.0
310,30.0739,-99.1094,18.32155713875876,371072.0
311,26.3769,-98.8117,23.367031857815377,544662.0
312,30.5833,-94.4,19.34248896168708,650873.0
313,33.6744,-95.5586,17.824084032892703,1334696.0
314,32.7275,-95.1925,18.273729771720404,149262.0
315,29.185,-99.8325,21.03617212722363,118051.0
316,35.11,-101.3619,13.720952514306504,470211.0
317,32.5217,-97.8069,18.03409417003789,152026.0
318,29.7,-99.8333,18.524217919275756,51645.0
319,32.2619,-97.7064,17.99575950862761,703238.0
320,32.71,-100.9111,16.83709574689972,565006.0
321,28.7875,-97.0106,21.619058495583477,601635.0
322,31.1667,-96.8167,11.033445247933884,35039.0
323,28.3294,-97.2947,21.48326248077223,236694.0
324,36.1981,-101.1847,14.266480391946565,434823.0
325,35.6667,-101.5667,15.877894411179044,
326,35.5303,-102.2564,14.478791635590103,203986.0
327,34.7261,-100.5372,16.242824401038348,603551.0
328,30.0225,-97.5578,20.40263113079019,7015.0
329,29.3092,-97.4061,20.948452027064516,224949.0
330,29.0567,-96.2319,20.983470847143444,1322757.0
331,31.2842,-98.7589,18.72332566784274,150856.0
332,32.9203,-94.7225,19.086194516397946,879871.0
333,31.0658,-97.6919,18.932939382628014,220379.0
334,31.5064,-99.9305,18.82336330450276,580152.0
335,32.7131,-102.6597,16.32622280148825,401872.0
336,31.0328,-96.4889,19.50153615710643,472817.0
337,30.2392,-98.9089,18.91654974188139,721834.0
338,31.6164,-94.6431,18.936945227975954,597166.0
339,31.2447,-93.9658,18.27103307599852,565200.0
340,32.0817,-98.9658,17.614450637012983,460822.0
341,31.78,-103.2017,18.38494988288832,231464.0
342,31.7383,-98.9456,18.685060755609427,846529.0
343,33.9167,-98.65,18.300378886533043,168735.0
344,33.6897,-101.8219,15.677784453760717,299856.0
345,27.6667,-97.75,22.62955490814592,9772.0
346,31.5333,-97.0667,20.083241383968705,472583.0
347,34.4333,-100.25,16.91317236480554,234245.0
348,28.7167,-96.1833,18.49721928536071,0.0
349,35.0333,-102.2,15.511963534795514,5471.0
350,32.0833,-95.5833,19.488931834323346,301049.0
351,29.3258,-97.9753,20.57856592286789,371826.0
352,29.3667,-100.7833,21.22106386437172,64311.0
353,29.7986,-98.7353,18.845008183698965,1071391.0
354,34.5167,-102.8833,12.371809895833334,12836.0
355,29.4706,-96.9397,20.961904793820096,1165895.0
356,35.6936,-100.6392,14.137702635352547,570031.0
357,30.0167,-100.3,17.878323520187045,5150.0
358,26.2281,-97.6542,23.636014129253343,213762.0
359,31.6189,-97.2283,19.5129673083717,688755.0
360,29.2,-96.2653,21.43484038456733,542274.0
361,35.2361,-100.5922,15.157297165250915,327749.0
362,34.9325,-100.8903,15.142716430057186,626820.0
363,28.9275,-98.7494,21.673082896016545,336698.0
364,34.1892,-101.7022,15.165092900254528,566876.0
365,31.2333,-99.2,18.681285320504937,122133.0
366,33.4792,-100.8761,16.660893302726052,473255.0
367,32.1667,-98.3167,17.831209709785817,55277.0
368,30.1925,-103.2717,16.617844804996274,298918.0
369,30.7169,-101.2061,17.996032922054766,283817.0
370,33.1986,-101.3744,16.885800599401627,565468.0
371,32.0444,-100.1078,17.943011956207226,337423.0
372,33.4136,-99.4006,18.257405166276676,
373,36.4533,-100.5394,14.872826447358003,428080.0
374,32.0783,-98.6058,17.69875271520882,113617.0
375,30.1742,-97.2564,20.688037610791962,
376,29.6833,-101.1833,20.928110372165083,89772.0
377,29.81,-99.2497,18.76081080963698,448587.0
378,32.0408,-100.2494,17.610408410692884,92989.0
379,32.7464,-95.0497,17.971117469388012,966945.0
380,32.75,-98.9017,18.153153187023065,630779.0
381,31.2167,-99.85,17.935703431544283,35417.0
382,31.85,-96.8,22.06455054790173,21590.0
383,33.0353,-96.4861,18.152703691699294,688528.0
384,27.45,-99.0,23.598392726404953,57512.0
385,34.1981,-101.7461,14.840105780634534,99646.0
386,32.8167,-97.35,20.27663087756052,136984.0
387,26.9,-98.6,22.424699192621237,131004.0
388,32.8192,-97.3614,19.142993531482787,302730.0
389,31.35,-94.0167,18.97369308084913,613615.0
390,32.2017,-100.5003,14.851583984375,5070.0
391,33.8339,-101.8436,14.888957769113903,371423.0
392,31.5333,-101.2842,17.027171388748776,336003.0
393,31.4072,-102.3578,18.710780418954815,209934.0
394,31.1333,-95.45,18.768024131647334,290299.0
395,29.8833,-97.9494,20.0644680251337,1028775.0
396,28.8439,-96.9214,22.032623007906817,224232.0
397,29.5569,-103.3672,13.849602593315971,922.0
398,31.3028,-102.8222,18.104210449268763,271029.0
399,36.3897,-100.8239,13.219343606113176,568818.0
400,31.8836,-100.5358,18.215829991153786,375805.0
401,28.0167,-97.05,21.27970818490171,171229.0
402,31.0619,-94.1011,19.027921380322514,784229.0
403,31.6003,-97.2169,19.118823662586,507219.0
404,31.7833,-106.5,17.76094392971217,105764.0
405,28.3392,-99.6328,22.45859102352043,203598.0
406,36.1161,-100.0239,13.049195084835123,440143.0
407,31.3708,-100.4944,18.438700766238696,108351.0
408,34.3956,-100.8972,16.710521690426198,385310.0
409,32.85,-98.55,19.311035220957294,
410,29.9506,-94.0206,20.554802987319874,1099179.0
411,32.8342,-97.2981,19.134906425036906,280135.0
412,34.7333,-101.85,14.419948365331745,29492.0
413,33.1903,-96.5914,18.290893192908356,892926.0
414,35.8167,-101.45,10.699322199417374,7112.0
415,34.1333,-100.4167,17.201459745583932,
416,28.6794,-99.8311,22.206597192628074,359459.0
417,32.7019,-96.015,18.309889577489724,1078088.0
418,32.0311,-96.3989,19.627930631843714,227320.0
419,36.0167,-102.55,13.211190739887119,306623.0
420,29.2694,-103.7575,21.7899171708666,110543.0
421,28.9606,-98.4772,21.595745974446345,254525.0
422,29.7036,-98.0281,20.824173999172608,177004.0
423,27.9775,-99.3847,22.125468902663485,575978.0
424,29.4589,-103.4994,19.715100237496507,23025.0
425,30.2678,-101.4533,19.05702899242487,96565.0
426,35.5667,-102.3,14.596388086259267,196654.0
427,33.0,-94.8,18.597161574177047,
428,26.0839,-98.1369,24.056721995504038,
429,32.5669,-95.9578,34.3671875,551883.0
430,32.8711,-95.7797,17.659911876054608,652974.0
431,31.6333,-97.0667,19.39607776738125,139506.0
432,31.0833,-98.0,8.179025503305288,150397.0
433,31.0717,-98.1847,18.422173188329264,838201.0
434,31.8075,-94.1642,18.559725077829583,1090924.0
435,31.8117,-106.3708,18.493533485814144,22157.0
436,31.2803,-93.8386,19.574149747009663,
437,32.4106,-99.6822,18.20006639199151,456960.0
438,30.3333,-94.0833,19.018951590549538,738126.0
439,26.2283,-97.3483,23.50739532017721,
440,31.6181,-96.4497,18.845782172953488,969417.0
441,31.1444,-99.3492,18.34613951048793,563423.0
442,31.4406,-96.4825,19.103508691260277,24164.0
443,30.3086,-99.203,18.67902854848131,540877.0
444,33.55,-102.3758,15.186413963064705,389869.0
445,33.9558,-102.7739,14.49642309113732,83506.0
446,32.6808,-96.8681,19.436817392564826,215333.0
447,32.1614,-94.3397,18.514523244446806,864279.0
448,34.1122,-99.743,17.271472329904327,133226.0
449,29.1967,-94.9883,21.41415283524222,90955.0
450,35.2775,-102.4633,13.286965612984071,366107.0
451,32.7667,-99.89,18.51178408024468,415322.0
452,33.4367,-94.0772,17.650123613882073,694549.0
453,31.5414,-102.9122,18.573150632946177,156677.0
454,33.4833,-97.05,18.323158347999655,5139.0
455,30.5,-97.6833,21.34107545045045,4600.0
456,29.8833,-97.8667,21.170872170811137,31719.0
457,28.0836,-97.0464,22.701753495588612,172178.0
458,33.7167,-96.6667,17.835072717487314,205340.0
459,29.9142,-94.9908,20.858929383686263,908806.0
460,35.65,-101.4,14.863168482232275,80270.0
461,32.8136,-97.5756,19.102202912016928,86529.0
462,33.2331,-97.6225,18.11158481663445,631660.0
463,27.0267,-98.9808,23.691495475685933,49510.0
464,32.45,-95.3667,18.54203773043277,392654.0
465,33.8692,-102.2592,14.859141038970206,258542.0
466,31.8797,-102.3592,18.202116816790298,228389.0
467,32.2667,-96.5,31.123046875,126945.0
468,33.3,-99.2167,17.038653865158956,27609.0
