Station,Year,region,PC1_prcp,PC2_prcp,PC3_prcp
US1TXMNG020,2013,Central,811.6195017179089,-1064.9737311450854,114.01267455622269
US1TXMNG020,2014,Central,764.2628682835061,-518.8234270064005,-216.4304591037233
US1TXMNG020,2015,Central,2788.6464715904312,-107.1702290139223,-1855.9274231556055
US1TXMNG020,2016,Central,2987.845204696144,1813.473978419368,-948.3353163291266
US1TXMNG020,2017,Central,1643.7870721886225,4667.127356280197,3100.2088914658575
US1TXMNG020,2018,Central,1761.5502156799835,-575.9358954065525,1020.3551945915523
US1TXMNG020,2019,Central,931.3339266743665,-163.86544399252563,-600.5070859666783
US1TXMNG020,2020,Central,1233.4557211347856,273.8919623575805,547.9049059081384
US1TXMNG021,2013,Central,410.23782979963744,-1082.3338743665431,242.03972418192131
US1TXMNG021,2014,Central,612.6011735786769,-706.3491325048658,204.04579468165628
US1TXMNG021,2015,Central,2919.0122043105684,146.4768632436958,-1618.8822291051692
US1TXMNG021,2016,Central,3058.8525898302078,1254.7165744232284,-975.5388892652236
US1TXMNG021,2017,Central,1627.336420718057,3993.7546254296367,2166.0798425475414
US1TXMNG021,2018,Central,1660.324274148497,-1154.3737884142583,1456.4304672459702
US1TXMNG021,2019,Central,698.0444213821092,-417.72848246600427,-515.4527952512115
US1TXMNG021,2020,Central,1537.0554240896317,342.9304067205628,-268.98898363812987
US1TXMNG021,2021,Central,1362.0488068070608,-275.8857202557844,-853.8057436849084
US1TXMNG023,2013,Central,42.93974067438103,-108.969373750714,349.61423551425946
US1TXMNG023,2014,Central,1161.9474162624742,-650.4622509012706,-529.8120779621856
US1TXMNG023,2015,Central,1513.7333071457147,112.95527266063908,-1043.408478175933
US1TXMNG023,2016,Central,2831.03697348897,2933.106343496248,-1229.3585574897959
US1TXMNG025,2013,Central,596.7724030183922,-1000.1906285930644,182.71720156447077
US1TXMNG025,2014,Central,565.5042188135662,-527.8921421348122,-681.3529753513897
US1TXMNG026,2013,Central,-75.96371177902301,-377.82221280347323,383.17655704294975
US1TXMNG026,2014,Central,27.184294206815593,-493.8113250051848,-274.12023547752915
US1TXMNG026,2015,Central,1354.8071029793427,-94.99124977783006,-724.6076676920165
US1TXMNG026,2016,Central,982.9202138423375,1401.9257408809065,-670.0118264175316
US1TXMNG026,2017,Central,702.1992353069986,4641.956782992762,3102.3121215995175
US1TXMNG026,2018,Central,1718.9957763675106,-414.56384070312424,1786.4733424597512
US1TXMNG026,2019,Central,1703.510124639357,-293.80447349362123,-685.4290452436611
US1TXMNG026,2020,Central,950.1633723768391,362.016794122678,-274.8912088102672
US1TXMNG026,2021,Central,995.5569634945559,207.9258006966099,-735.8642265946788
US1TXMNG029,2013,Central,322.212187537923,-1009.6376849119133,1176.8484815863762
US1TXMNG029,2014,Central,1359.662425516588,-83.48601662047642,147.0111403714701
US1TXMNG030,2013,Central,281.8640080342684,-661.3069696256982,922.2329868506537
US1TXMNG030,2014,Central,1348.407540009945,-229.03375535275572,-497.96163258571494
US1TXMNG030,2015,Central,2683.7815697231663,469.71677403715523,-1167.3783650865294
US1TXMNG030,2016,Central,2973.3455812128004,2961.0451051923706,-651.9601741180406
US1TXMNG030,2017,Central,1196.6958149826646,3777.875502094508,2528.743325146642
US1TXMNG030,2018,Central,1725.759719668813,-594.2377452834608,2270.4995481152455
US1TXMNG030,2019,Central,1068.3098139294025,349.1668540209247,-1190.8121173022366
US1TXMNG030,2020,Central,952.6267038765127,-41.220791626334076,-26.470842930235904
US1TXMNG030,2021,Central,1784.6514297729636,-442.862061368548,-1054.0391998023347
US1TXMNG031,2013,Central,442.3509654932841,-255.86837068410316,343.56597748587967
US1TXMNG031,2014,Central,858.3983468805936,-224.3405403489747,-289.7813937894082
US1TXMNG031,2015,Central,2244.8687175630694,-223.22742774735812,-1767.3008104957771
US1TXMNG031,2016,Central,2093.9374577200306,2079.3065387567026,-971.8609612793754
US1TXMNG031,2017,Central,584.3515056509445,3944.710672757339,2693.117365989502
US1TXMNG031,2018,Central,1290.258465017876,-583.1093050452643,1912.6664221901324
US1TXMNG031,2019,Central,956.8220075715521,-959.53026320269,1676.7615451521042
US1TXMNG031,2020,Central,965.3790418977405,463.5530836183017,146.28814792069215
US1TXMNG031,2021,Central,2235.773624162999,-510.74183346928714,-985.5246672133184
US1TXMNG035,2014,Central,458.3707168301976,-255.7763130977132,-498.6431822045025
US1TXMNG035,2015,Central,2724.4923761042537,-421.931631524424,-383.97751373718796
US1TXMNG035,2016,Central,4014.835036601474,2981.954969446487,-865.767692866101
US1TXMNG035,2017,Central,891.4075366812499,4592.986411869899,3092.92127935989
US1TXMNG035,2018,Central,1654.7697698405696,-696.7667519764855,719.9267537014451
US1TXMNG035,2019,Central,1188.2339125252452,-748.5534364851178,-430.810472116053
US1TXMNG035,2020,Central,668.487052269898,102.96683681358869,116.79080461671379
US1TXMNG035,2021,Central,1239.1413158567143,-81.7921678602895,-986.1236157139226
US1TXMNG036,2014,Central,407.93791193506877,-968.7722197944869,708.4935606126743
US1TXMNG036,2015,Central,2456.6421952025275,26.078389177314236,-840.6357418920886
US1TXMNG036,2016,Central,4266.520898916759,3234.207510732075,-1477.1497355319034
US1TXMNG036,2017,Central,1465.5952407470563,5166.0452970750275,3646.1186517456235
US1TXMNG036,2018,Central,1926.1779498753085,-307.0607586038743,1997.6311217573302
US1TXMNG036,2019,Central,1513.6670362784803,-436.00486161197216,-855.1129522310184
US1TXMNG045,2014,Central,854.6942282486343,-443.05195250409645,-170.57421873213644
US1TXMNG045,2015,Central,2944.335510641903,-107.80689045822652,-1851.8894856715192
US1TXMNG049,2014,Central,1097.244780115223,-309.96581018633725,-684.911332048334
US1TXMNG049,2015,Central,2788.5657813047874,50.11551586210247,-1514.5645417226724
US1TXMNG051,2015,Central,2870.5233067922018,-255.7618799610729,-408.0662143595167
US1TXMNG051,2016,Central,4458.574142854938,2690.3946081248196,-1922.10939505428
US1TXMNG051,2017,Central,1527.0208320040697,6427.831705578908,4521.07411194052
US1TXMNG051,2018,Central,1983.1990900160845,-2.856867129569416,-55.26747292332925
US1TXMNG051,2019,Central,984.3777336267908,-545.4667984986692,-848.699391532701
US1TXMNG051,2020,Central,202.49951467592564,81.98464817830839,75.68302441536196
US1TXMNG051,2021,Central,1128.203683451019,-98.78690447889079,-1073.245802470793
US1TXMNG058,2016,Central,3117.330307524123,2733.883424941488,-1116.9926031563216
US1TXMNG058,2017,Central,1649.2508554330843,6173.837273317636,4458.575452196968
US1TXMNG058,2018,Central,2270.377154205772,-890.0965232332576,2560.7127877307494
US1TXMNG061,2017,Central,1097.5489400260485,5658.816762378045,3895.7502247060547
US1TXMNG061,2018,Central,1093.9309463699342,-105.41869893432859,1397.6039605983733
US1TXMNG061,2019,Central,731.1227926510305,-919.3930715851611,1370.8180535318324
US1TXMNG061,2021,Central,1656.8524070468875,94.64151106545103,-863.1200725411766
US1TXMNG063,2018,Central,584.4163010421098,-604.8218992042147,1552.370615217074
US1TXMNG063,2019,Central,2912.348690704878,-2600.740559873225,2724.8205128584277
US1TXMNG063,2020,Central,736.1979009240808,846.6448878461133,626.7668934730945
US1TXMNG063,2021,Central,2016.0572695204855,187.402108775878,-997.7314517358241
US1TXMNG067,2019,Central,1357.0545770076656,-622.7601378031366,-455.3435505521018
US1TXMNG067,2020,Central,952.7691664340769,452.77635242071074,72.28218575101414
US1TXMNG067,2021,Central,2135.265004003084,-164.79561364838037,-743.1484592591685
US1TXMNG069,2019,Central,2143.5990708360905,-477.3046511519542,-950.2134015484216
US1TXMNG074,2021,Central,1554.6799686248646,202.0302197713563,-445.10403510504284
US1TXMNG078,2020,Central,332.9147406052225,492.0309066295697,-105.72600326217076
US1TXMNG078,2021,Central,825.2722839267558,-387.67595464914746,30.61779384545082
US1TXMNG079,2021,Central,1052.5693218417637,-90.36911109087805,-985.4670797880042
US1TXMNG080,2021,Central,911.5623915614779,-0.8810365816345609,-920.1569937066301
US1TXMNG082,2021,Central,1980.5996940745517,-343.8850880353874,-949.3792084268089
US1TXMNT006,2019,Central,917.4207409899204,631.1638145115327,-1105.100658736685
US1TXMNT006,2020,Central,1018.5903996062871,-95.54947310642203,-727.4792316115669
US1TXMNT006,2021,Central,274.3474098052493,590.1348614205443,-565.8291404684137
US1TXMRN002,2014,East,1054.2548386658455,-400.1023547789648,-540.0201060742168
US1TXMRN002,2015,East,1527.11421526687,692.0200277252932,-1107.8659800266819
US1TXMRN002,2016,East,1452.375980647479,1611.358894602626,711.169303651412
US1TXMRN002,2017,East,235.4207978282475,1088.639648087765,-826.5018983482242
US1TXMRN002,2018,East,1269.325512069628,-334.6537946037764,1500.3205155925025
US1TXMRN002,2019,East,1241.398336058352,-22.33289821349414,-1345.2452669321178
US1TXMRN002,2020,East,273.44522088380654,112.04397319501885,816.4573143235974
