Station,Year,region,PC1_tmax,PC2_tmax,PC3_tmax
USC00415661,2009,Gulf Coast,9.715654999429205,-5.367302093853304,4.492567620178768
USC00415661,2010,Gulf Coast,3.4559321559210474,5.20603801167514,-2.1856191603377866
USC00415661,2011,Gulf Coast,10.503616562374575,-1.1296420443879782,-2.023910847176289
USC00415661,2012,Gulf Coast,12.496494542890403,1.7590406922585515,-1.6378587050684033
USC00415661,2013,Gulf Coast,6.4822947962920665,0.4531816561518198,3.2094099282760737
USC00415661,2014,Gulf Coast,4.360926060088218,1.6027432131235528,-1.0970876202832187
USC00415661,2015,Gulf Coast,3.5157327268045435,5.433123279739512,-2.866135804214551
USC00415661,2016,Gulf Coast,9.865304507082328,1.9448506315727698,1.003725688578328
USC00415661,2017,Gulf Coast,12.443428211867811,0.391562359316751,4.755138875244253
USC00415661,2018,Gulf Coast,5.702073171557231,-0.580611247189303,1.8209907926641336
USC00415661,2019,Gulf Coast,6.225576567534702,2.580380762469204,-2.631949844717461
USC00415661,2020,Gulf Coast,10.240536994498925,4.202983308589218,1.79611439765322
USC00415661,2021,Gulf Coast,7.821992206179743,8.057817524041596,-1.9384292411315798
USC00415701,1980,Central,12.348350773461718,-1.0031379273084653,-0.09163474555059281
USC00415701,1981,Central,14.06911025119075,4.6872448231974815,-1.8370936243887428
USC00415701,1982,Central,13.322129016850752,3.2131188918590254,-0.33426161192360837
USC00415701,1983,Central,12.14104256136332,1.7544058109733456,2.2965363650188912
USC00415701,1984,Central,12.0071786183088,2.6355435627002706,-0.12394690367978711
USC00415701,1985,Central,10.37731249150562,1.401917525679231,-3.0921567773191114
USC00415701,1986,Central,14.263311532170448,0.52720571286617,2.7129264036985035
USC00415701,1991,Central,11.700372822983937,1.421776930121915,3.138594389634669
USC00415701,1992,Central,8.944573822460356,3.1896768189989047,0.2808227236022063
USC00415701,1995,Central,13.278461381129603,0.6432412915964676,2.4112681177945596
USC00415701,1996,Central,15.953981181550773,1.8683059662632289,0.5489797126425415
USC00415701,1997,Central,11.354051565997281,0.16233352710121096,-1.513126511017127
USC00415701,1998,Central,15.040813950729998,-0.7827894522908849,1.4379330213395747
USC00415701,1999,Central,18.886060293478295,1.7605661855144348,4.74045050451279
USC00415701,2001,Central,15.423192932069512,2.0313681320854613,-0.1178490820194611
USC00415701,2003,Central,15.546819594937574,1.5021366640902016,-1.8947106611831046
USC00415701,2004,Central,15.267280124986328,2.3782438918540905,-0.6057174081637271
USC00415701,2005,Central,16.892209838035896,0.9669155653772634,-1.6927673500123106
USC00415701,2006,Central,19.496899906748737,0.2205220344383747,1.7378916451041633
USC00415701,2007,Central,15.375054907193316,4.226995365544951,-2.129389000801673
USC00415701,2008,Central,17.83891326731478,2.5523673364077766,3.9456265414959866
USC00415701,2010,Central,13.728307855945843,1.945108779131992,-2.196505341140792
USC00415701,2011,Central,19.143320059969312,-0.4641035439481911,-1.727573010175142
USC00415701,2012,Central,22.261784439120845,1.9630405093527727,-1.5158099400932414
USC00415701,2013,Central,16.096944497474297,-0.27691337635290836,2.5779305606173146
USC00415701,2014,Central,15.646936906095078,0.4450574038761417,-0.7547453429765696
USC00415701,2015,Central,13.942819187410876,3.879180305271859,-4.563734313555365
USC00415701,2016,Central,21.63509904632582,1.2136193449610744,-0.9167859604426098
USC00415701,2021,Central,15.561569270099383,7.249616490256997,-2.5685524578673906
USC00415707,1981,West,2.9050112906155334,2.734363157929785,-2.2373416714516168
USC00415707,1982,West,5.607869578855471,-3.4292680181115784,-1.1601906828401383
USC00415707,1983,West,3.0212312308592146,-5.755704518907621,0.30140835493028817
USC00415707,1984,West,2.5223445804246865,-3.1794800113581445,1.4798954703644753
USC00415707,1985,West,2.285272301477775,-2.0607267572475507,-2.2129547789987356
USC00415707,1986,West,4.637697756038136,-4.39630640596954,5.947368328691962
USC00415707,1987,West,-3.292286733765991,1.6881933591769922,-0.4641958550211456
USC00415707,1988,West,1.7792262707572206,1.0091901555484455,0.24825385359498142
USC00415707,1989,West,1.707083933349466,-3.924917683954895,0.38828017289375794
USC00415707,1990,West,1.1195819070332362,-0.19527583876124055,3.6619222867141943
USC00415707,1991,West,-1.402278406186312,-2.459570021310647,3.8027357561140143
USC00415707,1992,West,-1.349486615483599,1.4714381891848305,0.40131640893223874
USC00415707,1993,West,1.705201266568153,-1.908894596334811,0.5677642817546413
USC00415707,1994,West,5.081621933606641,-2.2062666615591695,-0.4941360856473338
USC00415707,1995,West,4.43979693512496,-0.8907518629218103,1.380481119416551
USC00415707,1996,West,5.774418695494305,-1.2224212114185065,2.2015552148677315
USC00415707,1997,West,-1.668362247226952,-0.9160139233124482,-2.0547862411710653
USC00415707,1998,West,6.141468316152938,-5.100166772404172,0.5633620020290664
USC00415707,1999,West,10.154766658737174,-1.818991021888408,3.1993714421324917
USC00415707,2008,West,5.5118774383498845,-4.140438226860496,1.6091752105682033
USC00415707,2010,West,2.6783272443061747,1.3446638762666154,-4.494874882470334
USC00415707,2011,West,7.410694655933966,-8.847582481282764,-1.1590432799786257
USC00415707,2012,West,7.730099023269659,-1.942014026190904,-1.701334381301841
USC00415707,2013,West,1.5853291037488617,-3.3042413769682994,1.0047343524109706
USC00415707,2014,West,4.118672882797853,-1.678827062808331,0.709274958632399
USC00415707,2015,West,-0.0681497375986595,-1.4798274364297583,-3.652205767378504
USC00415707,2016,West,5.241921937949982,-0.37024455536165846,0.05720547942301124
USC00415707,2017,West,7.973041946348573,-2.4381847345557475,3.18576014441658
USC00415707,2018,West,3.1656806178600334,-6.515765037939836,2.59318555253612
USC00415707,2019,West,3.043288014885846,-1.6143832302151182,-2.824455615779762
USC00415707,2020,West,5.500995410538323,-2.7885791796107924,-3.3617097824545112
USC00415707,2021,West,2.4030248670373027,4.062375619509275,-7.499688297361672
USC00415721,1980,Central,10.980428357054478,-2.2278039155382174,0.42912289007504967
USC00415721,1981,Central,12.114084797073986,4.419292209102501,-2.409058434620924
USC00415721,1982,Central,12.294600758934308,1.1191604516239124,-1.4441791356788514
USC00415721,1984,Central,12.999022485588199,3.0358705890776605,-0.8118195014016791
USC00415721,1985,Central,9.973816129523328,0.8971023962882825,-3.8936162872931916
USC00415721,1988,Central,13.200407219716283,2.2036695978829854,-3.9010743563251538
USC00415721,1989,Central,13.51026632644826,-2.4078110385117952,0.15601583612011183
USC00415721,1990,Central,16.232905242966638,1.6760467706661402,0.8455020663288977
USC00415721,1991,Central,13.655829884658246,-0.8333833451080181,0.6395120823769957
USC00415721,1992,Central,11.018798745432491,0.51709686796125,-1.0618762692600043
USC00415721,1994,Central,16.79404199566433,1.4857473559956844,-1.4123694596286995
USC00415721,1995,Central,16.106935567524815,-1.787809783231701,1.0232098741300888
USC00415721,1996,Central,19.003344936366332,-0.07573258276622141,-1.0674883278812644
USC00415721,1997,Central,12.592348405963463,-1.2824040026952161,-1.9476750068962758
USC00415721,1999,Central,20.736084478028744,0.4010884013494618,4.037153512680582
USC00415721,2000,Central,18.74042426885272,-3.8538670107988082,4.121701772737762
USC00415721,2001,Central,15.572959202401591,-1.0040423891209187,-1.1504321492342555
USC00415721,2002,Central,15.36065705002133,-1.0546588100402516,-0.2526168308321317
USC00415721,2003,Central,13.307174346711165,1.7270813741499396,-0.9197925421273183
USC00415721,2004,Central,14.566241031078604,3.0788178550459264,-0.5660175049300022
USC00415721,2006,Central,19.387818481749548,-0.6584221901739866,2.7414545392632554
USC00415721,2007,Central,14.159799782643773,4.749404222761555,-1.4020186079471273
USC00415721,2008,Central,17.901901459211857,1.2220244852850826,5.442888748906622
USC00415721,2009,Central,18.822874250329477,-5.4409786481060465,1.6927397145741594
USC00415721,2010,Central,13.347768787152319,2.165419497253552,-2.7798380570540786
USC00415721,2011,Central,17.226296992683217,-2.2027758031937026,-1.784986001909303
USC00415721,2012,Central,17.817589441193007,0.06716316994698701,-2.0895688326340363
USC00415721,2013,Central,14.058811741337962,-1.068826987703865,3.0495030630127395
USC00415721,2014,Central,9.03581395226361,0.2001705051748175,-2.0845610260485685
USC00415721,2015,Central,10.989199658641198,5.151493507817172,-3.9436984060092115
USC00415721,2016,Central,18.192230265708673,0.24596068332807874,-1.5190914825327084
USC00415721,2021,Central,14.546291337289034,6.786708434091647,-2.501498520035902
USC00415742,1980,Central,4.579769156206993,-1.9161240523238874,0.6490073628301971
USC00415742,1981,Central,3.1245514684967333,3.464915725792423,-1.0097419260971847
USC00415742,1982,Central,2.7260695706083027,0.730388889553474,-1.1511680461037912
USC00415742,1983,Central,1.5170268254472035,0.4551433109061236,0.3900547989589285
USC00415742,1984,Central,4.801186927758749,-1.2368279750342879,0.46384305264898984
USC00415742,1985,Central,0.7090879422180905,0.24091398949104104,-3.0784558568362286
USC00415742,1987,Central,2.2392905153421907,3.186455782079456,-0.9438087075035497
USC00415742,1988,Central,5.44814694620473,1.817297771844764,-2.2346162123442284
USC00415742,1989,Central,2.431295521597548,-5.124921574999497,0.9182482216043155
USC00415742,1990,Central,5.089928578998837,1.145708421081416,2.3416410201377573
USC00415742,1991,Central,3.717630081211837,-0.008536214137066622,1.1984344877061446
USC00415742,1992,Central,3.108831121673191,2.8370604615734436,0.4650154014037824
USC00415742,1993,Central,0.9463348439382457,1.324214265676936,1.5355794285959163
USC00415742,1994,Central,1.4618098668283466,1.9922197102029955,0.7744085534875111
USC00415742,1995,Central,1.979200025258109,1.7580531917464626,1.6165617456151864
USC00415742,1996,Central,4.214758810356486,-1.1466274260519498,1.4635190810196974
USC00415742,1997,Central,-2.892366297365143,1.6582622344489195,-0.7814469238375565
USC00415742,1998,Central,3.765163941120477,-1.9959713033087354,2.7136249956767706
USC00415742,1999,Central,6.661545610606851,2.9328406601323564,3.84994703702473
USC00415742,2006,Central,8.634842382547433,-0.795713786799908,1.5736721113043615
USC00415742,2007,Central,-0.49904256223905463,6.359373933579079,1.5699861731718343
USC00415742,2008,Central,5.203288370099031,1.9187623686060533,2.2435772430049425
USC00415742,2009,Central,4.683648100182822,-4.58781256453841,4.97947863632557
USC00415742,2010,Central,-0.43456157368069626,3.243054723737636,-3.5333225694430865
USC00415742,2011,Central,7.296845343109595,-5.217711218909152,-3.276810465142674
USC00415742,2012,Central,6.728246833135785,0.6720242698031527,-1.1282520364875026
USC00415742,2013,Central,1.3750356307014755,-0.5637938271769372,2.010326778089347
USC00415742,2014,Central,2.0348187041566064,-0.21069749798184745,-0.6846106409436032
USC00415742,2015,Central,1.206927203780836,3.1603616427786676,-4.4899124042515695
USC00415742,2016,Central,6.206384678568909,0.9403129659061875,1.5170969989705654
USC00415742,2017,Central,8.446644827318337,-1.2065387271766,3.81089282473112
USC00415742,2018,Central,1.8367852170619443,-4.024583073548705,1.8634792435721081
USC00415742,2019,Central,2.4860219994532002,1.1475300367501333,-3.2160875724048097
USC00415742,2021,Central,2.7144374278244925,5.35524892049331,-3.3993977452466595
USC00415757,1980,Central,-2.0102400015203017,-2.777288362927692,-4.552968888109838
USC00415757,1981,Central,-2.141233992934275,0.6502093527218378,-0.8401242186707805
USC00415757,1982,Central,-3.0013001884768045,-1.1662109746240361,-3.904941612562915
USC00415757,1983,Central,-6.4074404643384355,-1.2859999870470133,-0.9475826687389883
USC00415757,1984,Central,-0.1485444049560556,-2.072587146081645,-0.8993897175213732
USC00415757,1985,Central,-4.118237458073651,-3.9106272661436208,-4.188032181987843
USC00415757,1986,Central,-2.8918455917936114,-2.4140727012282355,3.404872689639678
USC00415757,1987,Central,-2.8208097806363526,0.00315391462059722,-2.161182840362727
USC00415757,1988,Central,-2.702362186747294,-0.09685112453492195,-3.3701579727868136
USC00415757,1989,Central,-7.022667839651305,-0.36020213739960383,-1.1403095061756758
USC00415757,1990,Central,-1.9641485198945787,-2.004879499706398,1.5490165375341078
USC00415757,1991,Central,-6.328895333570969,1.7766113478648649,1.291410499314857
USC00415757,1992,Central,-4.4314904815094,0.7329059933285933,0.5815097546344958
USC00415757,1993,Central,-7.797240805604531,-0.8699534034664538,-1.7793556283522634
USC00415757,1994,Central,-3.727163870263496,-0.7404172493850609,-1.2004292456311347
USC00415757,1995,Central,-4.130971040876304,1.1217388080062847,0.08915091858033009
USC00415757,1996,Central,-1.6834905582168602,-1.4041660733317087,1.6408879732884714
USC00415757,1997,Central,-6.324793542141364,0.578212299224262,-1.6195799514846385
USC00415757,1998,Central,-1.8574285056595414,-3.4105340751028947,-0.5269000527855425
USC00415757,1999,Central,1.5196427801685104,2.592411209452422,-0.1307727497248976
USC00415757,2000,Central,-3.7276974432570285,-4.013986499908832,2.7683365823201918
USC00415757,2002,Central,-6.236807949825419,0.725706073224643,0.37421170432378403
USC00415757,2003,Central,-5.071641249841576,2.4605957726492846,-2.9783661967854655
USC00415757,2006,Central,4.244641244931884,0.7429186261384828,-1.3650203339228426
USC00415757,2007,Central,-3.570671771178013,6.159710238772416,0.059809619596919106
USC00415757,2008,Central,-0.5264811209707574,-0.07607820244016494,1.242083231804493
USC00415757,2009,Central,-0.9372831866914169,-2.5596818811025344,4.061283866445969
USC00415757,2010,Central,-4.08352013682682,0.5866009321007368,-6.086466099087367
USC00415757,2011,Central,2.9549712763455744,-5.733792358164443,-4.47204977454691
USC00415766,1980,Central,-1.2435300093529946,-4.041222559217864,-4.526683840269314
USC00415766,1981,Central,-3.0728511974578936,-0.12393910064539426,-0.885371284881387
USC00415766,1982,Central,-4.320290392038672,-0.07525652165214325,-3.111410493094077
USC00415766,1983,Central,-8.272279909780934,-3.420590415149448,-0.2063551234380654
USC00415766,1984,Central,-2.8635889415383247,-1.1888572124125432,-0.5437963715471454
USC00415766,1985,Central,-5.744522278391798,-2.920393572894625,-4.443371500137808
USC00415766,1986,Central,-3.0829788998982366,-3.365572586945653,2.699496632171698
USC00415766,1987,Central,-3.8209873113274426,-1.794828347919136,-0.8358983902029209
USC00415766,1988,Central,-4.262098280206843,-1.6316829068111929,-2.416579649090586
USC00415766,1989,Central,-6.098566579638145,2.151181097161661,-1.478810136688658
USC00415766,1991,Central,-4.017812539152672,-0.6459508329463475,1.2912355779163889
USC00415766,1992,Central,-3.6865351247592884,1.384542645072635,2.373237695727717
USC00415766,1993,Central,-7.103036687331112,-1.2357841989639624,-2.938303022175532
USC00415766,1994,Central,-4.425994050701831,0.0926963924294455,0.9149430690165872
USC00415766,1995,Central,-2.220509646297401,0.6625790763862156,-0.2609610540118652
USC00415766,1996,Central,-3.3873125848629826,0.2395091474876665,1.2969087160758903
USC00415766,1997,Central,-8.027181721320218,-0.4565383322540697,0.206929951099184
USC00415766,1998,Central,-1.7841955777152094,-3.8726988272935117,-3.6666930911233067
USC00415766,1999,Central,-1.6465750701346735,2.3426265650506792,-0.40999551564320313
USC00415766,2000,Central,-6.555329963459627,-3.7444813203752076,3.374047719320952
USC00415766,2002,Central,-9.41837192305826,0.5663126779812799,0.5587645378941275
USC00415766,2003,Central,-7.803933916310783,2.031546393458214,-2.3963920646734422
USC00415770,1980,Panhandle,-9.977335507219124,-2.499806465620125,-5.271619591978258
USC00415770,1982,Panhandle,-12.937091291377982,-0.38539918443495225,-0.5435846709707235
USC00415770,1983,Panhandle,-16.91070398106146,-6.688213740716414,-3.3470275608596936
USC00415770,1984,Panhandle,-11.313158353015353,-3.257590096508629,1.8616238392732924
USC00415770,1985,Panhandle,-14.459437052480816,-2.955712227554123,-1.7298607002283717
USC00415770,1986,Panhandle,-8.091342549680206,-3.3384992329701717,6.295116131553485
USC00415770,1987,Panhandle,-14.139721714347736,0.9037349395643304,1.1838168998159802
USC00415770,1988,Panhandle,-12.855887906632248,2.2886979246864385,-0.5195322881084508
USC00415770,1989,Panhandle,-12.341376733190963,1.7632978058471167,1.237701954888685
USC00415770,1990,Panhandle,-9.708992798133167,-0.11251809213671038,3.2753936864609443
USC00415770,1991,Panhandle,-12.291827287633069,-1.0239934256594054,5.674993277115046
USC00415770,1992,Panhandle,-12.851536612677243,1.1356418832225756,4.626438405745308
USC00415770,1993,Panhandle,-17.24666587342272,1.0689665744556294,-2.1586268258470866
USC00415770,1994,Panhandle,-11.213936514735366,-1.3874543327853885,-0.9975423662393581
USC00415770,1995,Panhandle,-12.411052268891737,2.823702964361054,2.91793161922007
USC00415770,1996,Panhandle,-9.102253056895648,0.3359479556063434,4.37607017692422
USC00415770,1997,Panhandle,-15.807401731110076,-0.08059509615033988,1.5871992445562242
USC00415770,1998,Panhandle,-10.406310582250072,-3.9400690012850603,-1.8550143146062155
USC00415770,2000,Panhandle,-11.220193509753983,-5.618000632404424,5.217190825506901
USC00415770,2001,Panhandle,-12.390817707905619,-1.7675363992548299,-3.5567792910242133
USC00415770,2003,Panhandle,-9.619153930377124,1.508827874992832,-1.1962145320008446
USC00415770,2005,Panhandle,-11.984578476329432,2.5153452944825148,-0.23358609761320537
USC00415770,2006,Panhandle,-6.952633511938544,-1.9247662463400204,3.0722356396024573
USC00415770,2007,Panhandle,-16.545732113963894,4.1457899867609385,-0.1595932376667264
USC00415821,1983,Panhandle,-15.005299803979227,-6.497868211478028,-3.009249339551154
USC00415821,1985,Panhandle,-12.799550797154438,-5.821527012204392,-1.8637705152606898
USC00415821,1986,Panhandle,-7.222080953536022,-4.708847262625994,3.6361180657497627
USC00415821,1987,Panhandle,-11.033861577959868,-1.0357155602686916,-0.6757910119434953
USC00415821,1988,Panhandle,-8.907605722148858,-0.46555477174515403,-2.0386475722009934
USC00415821,1989,Panhandle,-8.694109165531074,-1.266760536868091,-1.238444768480349
USC00415821,1990,Panhandle,-6.0443964886109,-2.9570616469359763,0.831250481364826
USC00415821,1991,Panhandle,-8.475792743812448,-3.8506682663372374,4.247184983626152
USC00415821,1992,Panhandle,-8.137598784622128,-0.7631827237649489,2.775218153101463
USC00415821,1993,Panhandle,-12.082936094969597,-2.542133583920169,-4.549007041799555
USC00415821,1994,Panhandle,-6.940721386275982,-3.114415542151683,-3.439451937650631
USC00415821,1995,Panhandle,-8.209707242440999,1.0119941957907699,1.2422692201135987
USC00415821,1996,Panhandle,-5.413633844820325,-1.8283430790168822,1.7798879112845611
USC00415821,1997,Panhandle,-12.42730151301857,-1.7869840202370426,-0.4045943911387866
USC00415821,1998,Panhandle,-5.518756991443183,-7.226540954346021,-5.298964678878981
USC00415821,1999,Panhandle,-2.7394377196154522,0.16719529184584303,0.7137637287453202
USC00415821,2000,Panhandle,-7.1893173279724465,-8.063584760691406,2.7773256393807237
USC00415821,2001,Panhandle,-8.025321324212427,-4.396434140343523,-5.3906271066356695
USC00415821,2002,Panhandle,-9.574579152838567,-3.4049932987282077,1.3407629899371756
USC00415821,2003,Panhandle,-7.422685855212023,-1.3038294398608414,-3.992626154842263
USC00415821,2004,Panhandle,-9.796280479789147,-0.4597639770010318,-0.6154896406507362
USC00415821,2005,Panhandle,-7.129380310026832,-0.8219733761527124,-2.743894910623567
USC00415821,2006,Panhandle,-3.021172195999469,-5.668179476102054,0.8297436489532259
USC00415821,2007,Panhandle,-11.832959374569114,1.3028104710098205,-2.5681175526016062
USC00415821,2008,Panhandle,-5.914821319254884,-2.3037784453318793,0.8476450670439064
USC00415821,2009,Panhandle,-6.945447710528768,-3.8942464313806653,4.8003447907029475
USC00415821,2010,Panhandle,-10.34547944900379,-0.9580578309109171,-7.430034451910458
USC00415821,2011,Panhandle,-4.460799565978277,-11.77137294656125,-4.73965404790853
USC00415821,2012,Panhandle,-0.6852572263050831,-4.517030024306784,-2.1040202111093578
USC00415821,2013,Panhandle,-9.656569832689158,-4.009555281123809,-1.5381842542082893
USC00415821,2014,Panhandle,-9.850382063897811,-2.0731334587294086,-2.6857511969754952
USC00415821,2015,Panhandle,-7.973057048943886,0.06652007290855977,-3.6105932136179604
USC00415821,2016,Panhandle,-4.025912786898161,-1.060663249052574,0.7317263484388121
USC00415821,2017,Panhandle,-4.194771496755649,-1.4124507541067146,3.0720388222649078
USC00415821,2018,Panhandle,-7.275331631003141,-7.837741208240168,-0.04668193918411134
USC00415821,2019,Panhandle,-9.5778669293787,-2.387878687008815,-4.486784959557873
USC00415821,2020,Panhandle,-5.067814852089256,-4.465048329310427,-3.3329600019236096
USC00415821,2021,Panhandle,-6.598632342709479,3.999074327347195,-10.61721625863153
USC00415822,1980,Central,1.9290727860020809,-3.4673213368674425,-0.268220932248326
USC00415822,1981,Central,0.6941884967398266,1.7983432072136054,-1.1864635979636304
USC00415822,1982,Central,1.1950060123940318,-0.5484865180891134,-1.1821237809280518
USC00415822,1983,Central,0.4657393595157089,-0.9344762710012162,-0.9921123401508467
USC00415822,1984,Central,4.219035971461167,-3.1217750236604473,0.786581994344786
USC00415822,1985,Central,1.150995637704554,-1.3250560676830645,-2.565277087138817
USC00415822,1986,Central,3.200541558333157,-4.534178873987372,5.579204527229454
USC00415822,1987,Central,-3.882488360064613,2.2809652173520973,0.9059913746529489
USC00415822,1988,Central,1.2346451713448374,2.4730751977713936,-0.13548298220457866
USC00415822,1989,Central,1.1733404209952596,-2.3695426973271196,0.625286319453032
USC00415822,1990,Central,0.5271240025260084,1.5137708448328198,3.660172176315246
USC00415822,1991,Central,-1.1301560372140784,-0.6151634927207539,3.586383912291314
USC00415822,1992,Central,-1.2562775943667503,2.28958733767238,1.0853484052739972
USC00415822,1993,Central,-2.6622741238336687,-0.9752215720955419,-0.3762973724856167
USC00415822,1994,Central,1.78460630447141,-1.3874630666163554,0.5507174438808775
USC00415822,1995,Central,-1.058839780999321,4.450307417839156,2.751310596262879
USC00415822,1996,Central,4.161024408077225,-0.6900049215913242,2.6996541516225925
USC00415822,1997,Central,-3.633889172322796,0.3748452191334337,-1.671704258453623
USC00415822,1998,Central,3.5208193686785307,-3.8093289304626907,0.9050017161452786
USC00415822,1999,Central,7.597913664061977,1.0083195556395665,1.0948170854964303
USC00415822,2000,Central,5.318751114571199,-7.387858070298776,5.6306012408402815
USC00415822,2003,Central,-1.792856729013252,0.12472910423612404,-0.5349757074176082
USC00415822,2004,Central,-4.020830182117649,1.9625875930818495,1.2283909376872089
USC00415822,2005,Central,-0.2570569615795222,2.889856592464774,-0.706706187604226
USC00415822,2006,Central,4.974413089279167,-1.3105435087581156,0.9229246152152513
USC00415822,2007,Central,-4.356385415857801,7.155801180012201,0.5143212480336885
USC00415822,2008,Central,1.9594359374874557,-0.002503354491814491,1.585949553695798
USC00415822,2010,Central,-2.2671509127531664,1.6468918829645887,-4.75804210720095
USC00415822,2011,Central,5.1545169557990675,-8.514941246392155,-3.713531600340346
USC00415822,2012,Central,4.985580070464991,-0.5175437299581915,-1.3548087031571825
USC00415822,2015,Central,-2.504247121382434,1.97387931046881,-4.826379141086868
USC00415822,2016,Central,0.5734657118073159,0.9555547920023528,2.6119847551353352
USC00415822,2017,Central,4.441016135839263,0.6353813029078097,3.900219573023257
USC00415836,2006,Gulf Coast,14.824526772827767,2.660001285189878,2.363208762041708
USC00415836,2007,Gulf Coast,10.327109774224482,6.844218420047689,-1.3988989273939225
USC00415836,2008,Gulf Coast,13.342362666950407,3.7327938502510563,5.2997863466054795
USC00415836,2009,Gulf Coast,12.73113141705052,-0.8947428447020371,5.0086589273690905
USC00415836,2010,Gulf Coast,9.626214462787559,6.628512351552775,-0.3061398914577751
USC00415836,2011,Gulf Coast,14.387661515710363,1.902358556786183,-0.019455228473702846
USC00415836,2012,Gulf Coast,16.920005599531933,4.651057379074565,-1.8919109797376308
USC00415852,2004,West,-6.991483081718172,0.4705416636034485,1.92449529143979
USC00415852,2005,West,-4.718410654849308,2.4399934371862244,-0.39052476909088796
USC00415852,2006,West,1.1217876139334209,-2.538748438908513,1.7204545330729104
USC00415852,2007,West,-8.812956181668454,5.714437175523955,-0.1858486558258292
USC00415852,2008,West,-1.659887418190479,-0.2537801550276839,2.1067091804250104
USC00415852,2009,West,-2.3154502850335916,-3.918900133043934,5.29060537425557
USC00415852,2010,West,-6.939409722369916,2.115275691442065,-5.5380101831474775
USC00415852,2011,West,1.021778484733261,-9.452365689806385,-3.643261005595555
USC00415852,2014,West,-5.064889567942387,0.7104412804099809,-5.549582618350968
USC00415852,2015,West,-3.3015733944638015,3.753351255774369,-5.288702208320856
USC00415852,2016,West,-2.7024768194932705,0.14261747891364251,2.5726248959090903
USC00415852,2018,West,-5.146539015127459,-5.607802671319256,3.3794874598946762
USC00415852,2019,West,-4.174567615928453,0.27795834556588517,-3.1162031399767187
USC00415852,2020,West,-1.994547977917307,-2.2416469559598937,-0.9241422896901454
USC00415859,1980,West,-0.16163749620096723,-2.291502295543843,0.24917208200449892
USC00415859,1981,West,1.567336081644001,1.8295838727065785,-1.57907861304151
USC00415859,1982,West,1.4607221920005031,-0.8783777469941683,-2.2470907211103253
USC00415859,1983,West,3.381590816429579,-1.8984507692705748,2.3704317034967985
USC00415859,1984,West,5.700815261702658,-4.965156050076409,-0.8359553345791042
USC00415859,1985,West,1.1810635723876999,-3.9520928827837594,-0.5756530089162979
USC00415859,1986,West,4.190994023124716,-5.575817171767085,4.8816519135521865
USC00415861,2009,West,1.2251983443245678,-4.9359038496737,5.442373827054919
USC00415861,2011,West,3.697133321256132,-8.366134739938914,-1.3319483326509456
USC00415861,2012,West,3.8475899336954598,0.03093301854228514,-2.3907826502854164
USC00415861,2013,West,-0.5134743956149492,-3.4682836417156295,1.3545273779679974
USC00415861,2014,West,-0.919768270508726,-0.513219391518092,0.2622452293538018
USC00415861,2015,West,-3.0521665402844036,2.6178576420152666,-4.235525782981981
USC00415861,2016,West,0.732167157297269,-0.3037634101104274,2.509949768666356
USC00415861,2017,West,2.7284448248725397,-0.4537751016622025,4.9317698889348485
USC00415861,2018,West,-3.0735819379229383,-6.114571478974625,3.763660168646023
USC00415861,2020,West,1.8609486748617456,-2.14243922772026,-2.2051700110224317
USC00415861,2021,West,-0.6278089812452947,6.99079542298437,-6.452179945882477
USC00415869,1980,Central,1.1339271966681395,-2.859090094955789,-5.360097199144612
USC00415869,1981,Central,0.5370713798991744,1.262967499530312,-1.1929180709704212
USC00415869,1982,Central,-0.027909617274502807,-1.5167160595878855,-4.142806955863001
USC00415869,1983,Central,-3.7023183288518595,-2.101545874323861,-0.9302397915171952
USC00415869,1984,Central,3.4024051249846394,-1.537258434113589,-1.9104000272726438
USC00415869,1985,Central,-1.7492449741075404,-4.91567217855588,-3.435811010519785
USC00415869,1986,Central,-1.3945945242571156,-1.3259481788506946,0.5539580855822379
USC00415869,1987,Central,0.41034675844611,-0.5352665944259982,-2.4258648371947373
USC00415869,1989,Central,-0.8445412301249746,-0.5455572903771895,-1.2678222880100591
USC00415869,1990,Central,5.63055950002591,-1.6895065747996583,-0.13978207760014527
USC00415869,1991,Central,1.1904437915827657,-1.3218817398313263,-0.20450960862958567
USC00415869,1992,Central,1.7465049520054805,0.3985543064581236,-0.8030116514333869
USC00415869,1993,Central,-1.5795197694797594,-0.1405891988931529,-1.3449183869721537
USC00415869,1994,Central,-2.9154001555865108,3.2688766346616873,2.347941163213161
USC00415869,1996,Central,0.5212892639981135,-0.6876382573846342,1.9885435002891967
USC00415869,1997,Central,-5.802823974930305,0.6868333491789826,-1.195203927999465
USC00415869,1998,Central,-0.8309567773276285,-2.937509719488169,-2.4020069271734883
USC00415869,1999,Central,4.3545164983303835,2.597517971696071,-2.3547830769433062
USC00415869,2001,Central,-0.7498704915628736,0.3831828592967099,-0.023601863332068262
USC00415869,2002,Central,-2.2631442616672217,0.19759381562724343,-0.2648004878269319
USC00415875,1980,Panhandle,-13.95613042360607,-1.589601455877542,-6.421253849237878
USC00415875,1981,Panhandle,-12.391996111892212,-1.3255197692789835,2.0924177568482882
USC00415875,1982,Panhandle,-19.12016335550586,1.4698464024205435,-1.1818766829000182
USC00415875,1983,Panhandle,-22.065603631588928,-4.767872063202489,-2.158731904400291
USC00415875,1984,Panhandle,-16.917343494132844,-1.3315852056339281,0.9197782567200576
